Country,City,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Temperature,Humidity,WindSpeed,Date,Station_ID,Status
Vietnam,Da Nang,31.76,48.07,21.77,4.5,1.97,93.57,34,26.7,69.45,6.09,2024-12-08,3870,Good
Germany,Berlin,5.0_err,10.0,2.03,1.83,0.34,74.12,13,18.82,48.32,5.87,2024-12-09,5334,Good
Japan,Osaka,169.73,276.69,78.22,18.36,8.17,79.02,186,24.11,34.56,8.2,2024-12-10,4577,Unhealthy
Japan,Kyoto,85.39,118.66,50.54,27.85,4.5,85.18,68,28.82,69.79,10.79,2024-12-11,7250,Moderate
China,Shenzhen,93.92,141.55,68.53,37.06,3.85,84.53,122,27.94,65.03,7.86,2024-12-12,5146,Unhealthy for Sensitive Groups
Japan,Kyoto,131.99,191.69,96.81,15.46,2.72,81.96,117,23.61,57.64,4.16,2024-12-13,8938,Unhealthy for Sensitive Groups
Vietnam,Hanoi,231.05,326.13,181.06,73.17,16.77,47.63,303,39.1,62.41,6.49,2024-12-14,3926,Hazardous
Vietnam,Da Nang,129.96,172.21,75.28,52.3,7.8,83.17,177,26.96,60.9,6.59,2024-12-15,5837,Unhealthy
China,Shanghai,105.77,129.1,32.65,50.16,4.48,85.56,99,17.79,100.0,6.73,2024-12-16,3659,Moderate
Japan,Tokyo,107.42,165.1,63.37,39.18,2.39,76.95,111,29.16,25.96,5.54,2024-12-17,7681,Unhealthy for Sensitive Groups
USA,New York,74.61,103.48,33.24,27.24,5.54,113.18,116,24.38,85.14,6.49,2024-12-18,2474,Unhealthy for Sensitive Groups
China,Beijing,31.08,38.81,12.31,10.15,1.98,56.96,10,27.16,56.93,,2024-12-19,8512,Good
Japan,Tokyo,48.28,79.57,31.97,8.05,1.53,84.08,41,27.97,45.13,7.33,2024-12-20,1146,Good
China,Shenzhen,116.67,201.33,93.28,45.41,8.64,65.62,121,43.25,57.32,9.59,2024-12-21,5362,Unhealthy for Sensitive Groups
USA,Los Angeles,144.48,198.58,63.59,33.35,4.63,30.36,154,45.0,47.44,2.77,2024-12-22,7636,Unhealthy
Vietnam,Hanoi,132.11,187.46,72.5,21.19,10.21,125.41,163,24.58,56.05,3.53,2024-12-23,7172,Unhealthy
Germany,Berlin,112.52,176.5,47.32,54.95,3.02,68.48,112,41.09,70.61,8.21,2024-12-24,3160,Unhealthy for Sensitive Groups
Japan,Tokyo,67.68,88.75,32.4,31.67,3.22,76.77,57,25.28,100.0,7.9,2024-12-25,7151,Moderate
Japan,Tokyo,91.09,155.52,35.57,19.27,4.85,123.62,112,14.31,82.13,3.91,2024-12-26,6051,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,44.5,62.2,24.87,21.3,2.81,61.79,43,24.25,42.99,5.25,2024-12-27,6814,Good
China,Shenzhen,216.25,308.71_err,69.6,87.87,16.59,66.98,274,31.39,72.74,6.9,2024-12-28,7961,Very Unhealthy
Japan,Kyoto,46.99,57.18,15.9,5.99,2.71,82.91,48,28.85,62.8,5.96,2024-12-29,2296,Good
USA,Los Angeles,36.09,57.5,27.34,6.22,2.79,76.58,53,22.2,47.74,6.36,2024-12-30,7016,Moderate
Japan,Kyoto,185.43,240.52,136.56,76.61,14.36,89.12,243,32.09,14.15,4.77,2024-01-01,1266,Very Unhealthy
China,Shanghai,86.0,151.97,25.86,42.79,3.76,46.75,96,19.5,100.0,3.4,2024-01-02,5456,Moderate
USA,Chicago,83.6,111.44,25.63,37.18,5.09,48.41,82,18.58,66.05,5.77,2024-01-03,3406,Moderate
Vietnam,Ho Chi Minh City,73.31,101.35,34.62,23.92,5.25,97.71,111,18.55,63.46,4.75,2024-01-04,8401,Unhealthy for Sensitive Groups
Germany,Berlin,107.92,181.2,59.1,47.43,5.79,83.29,126,32.33,53.94,6.0,2024-01-05,9483,Unhealthy for Sensitive Groups
Japan,Osaka,91.33,132.01,52.97,22.08,5.36,43.08,125,32.35,53.29,2.67,2024-01-06,7554,Unhealthy for Sensitive Groups
Germany,Berlin,5.0,10.0,2.87,2.08,0.34,89.9,10,35.18,81.75,6.9,2024-01-07,4237,Good
China,Beijing,108.54,172.43,58.72,17.04,5.25,72.67,115,27.04,48.23,9.92,2024-01-08,8010,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,151.74,236.38,112.46,48.95,3.25,82.88,162,18.19,62.0,9.59,2024-01-09,7606,Unhealthy
Germany,Hamburg,114.69,186.95,40.96,54.95,8.1,120.29,152,25.58,60.91,6.79,2024-01-10,9666,Unhealthy
Germany,Munich,109.86,165.58,72.24,23.88,4.11,49.1,105,43.93,100.0,6.67,2024-01-11,2207,Unhealthy for Sensitive Groups
China,Shanghai,136.63,227.34,108.0,23.01,10.48,62.36,179,32.59,72.0,5.94,2024-01-12,6085,Unhealthy
USA,Los Angeles,108.99,174.71,59.07,31.55,6.43,93.71,146,25.11,64.02,4.72,2024-01-13,3853,Unhealthy for Sensitive Groups
China,Shenzhen,179.22,230.62,68.52,50.03,7.26,102.09,181,20.54,42.86,5.03,2024-01-14,1827,Unhealthy
Japan,Tokyo,118.76,165.31,76.41,17.06,3.1,103.99_err,137,31.42,49.0,6.3,2024-01-15,9592,Unhealthy for Sensitive Groups
Germany,Berlin,95.68,162.07,53.23,26.83,5.7,45.32,96,29.05,70.51,3.16,2024-01-16,3716,Moderate
Germany,Hamburg,136.22,214.12,58.29,65.93,9.0,60.61,144,28.49,65.23,3.81,2024-01-17,3110,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,90.1,120.33,41.58,9.34,3.51,71.22,84,25.02,65.7,8.83,2024-01-18,7831,Moderate
Germany,Berlin,46.65,70.38,23.16,16.84,1.43,19.45,68,37.44,76.81,5.55,2024-01-19,8433,Moderate
USA,Chicago,96.95,167.8,61.36,43.25,7.05,47.42,100,7.32,87.21,2.75,2024-01-20,7687,Moderate
China,Beijing,102.79,172.81,74.64,44.22,5.65,43.43,144,25.48,72.35,2.66,2024-01-21,6648,Unhealthy for Sensitive Groups
Germany,Hamburg,94.94,134.71,30.14,22.88,4.6,62.9,96,37.92,51.99,5.25,2024-01-22,3528,Moderate
USA,Chicago,146.22,231.26,86.07,46.12,9.5,57.68,168,23.39,52.94,5.26,2024-01-23,9981,Unhealthy
China,Beijing,140.79,170.0,75.61,55.23,10.47,64.34,177,25.17,62.03,5.7,2024-01-24,6252,Unhealthy
USA,Chicago,81.1,118.0,39.24,38.09,2.65,58.37,96,26.11,56.26,2.08,2024-01-25,8822,Moderate
Germany,Hamburg,75.97,130.94,47.97,23.62,3.36,29.5,85,26.27,59.89,3.76,2024-01-26,9433,Moderate
Germany,Hamburg,115.44,173.01,90.45,42.66,7.38,126.33,135,16.37,78.23,6.2,2024-01-27,9117,Unhealthy for Sensitive Groups
Germany,Hamburg,68.3,117.18,37.45,19.23,3.08,66.33,67,29.57,62.23,6.22,2024-01-28,4068,Moderate
Japan,Osaka,132.44,201.13,83.19,22.34,7.74,30.27,158,23.29,75.22,5.3,2024-01-29,1202,Unhealthy
Japan,Tokyo,81.03,112.37,54.04,16.82,5.27,36.55,103,26.73,57.26,5.58,2024-01-30,5047,Unhealthy for Sensitive Groups
Japan,Kyoto,,248.42,131.1,25.35,10.72,65.21,236,19.72,71.5,6.45,2024-01-31,3828,Very Unhealthy
Vietnam,Da Nang,122.47,207.57,77.81,32.11,6.08,68.82,157,19.6,86.4,9.41,2024-02-01,5120,Unhealthy
USA,New York,98.06,127.37,30.45,39.27,6.72,61.79,92,8.11,65.86,5.89,2024-02-02,2567,Moderate
Japan,Tokyo,90.14,161.05,68.36,41.0,4.02,76.6,103,42.08,83.91,6.89,2024-02-03,9648,Unhealthy for Sensitive Groups
China,Shenzhen,159.82,196.52,67.46,28.63,12.58,54.43,213,23.62,40.37,2.9,2024-02-04,2386,Very Unhealthy
China,Beijing,133.5,216.54,72.51,39.93,8.52,83.28,163,27.77,60.6,3.77,2024-02-05,7593,Unhealthy
Vietnam,Hanoi,104.24,164.54,82.51,31.11,4.36,14.57,102,34.66,49.59,9.5,2024-02-06,1072,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,77.64,137.7,32.36,17.66,3.92,34.4,83,22.0,65.89,3.21,2024-02-07,5874,Moderate
Vietnam,Da Nang,121.24,203.42,79.1,32.76,3.33,39.56,117,27.0,71.94_err,5.4,2024-02-08,8641,Unhealthy for Sensitive Groups
Germany,Berlin,67.16,87.97,29.0,21.54,4.87,90.91,63,19.82,61.1,4.06,2024-02-09,2103,Moderate
Japan,Kyoto,92.74,154.61,36.28,16.99,6.13,64.88,116,26.6,55.58,4.02,2024-02-10,4716,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,25.99,,11.31,6.13,1.13,46.02,23,25.67,57.58,5.98,2024-02-11,2158,Good
China,Shanghai,140.28,247.19,44.26,15.27,7.96,49.89,163,27.14_err,55.85,4.4,2024-02-12,2936,Unhealthy
Vietnam,Hanoi,96.19,131.24,63.84,33.4,4.65,77.48,129,13.43,32.79,8.11,2024-02-13,9463,Unhealthy for Sensitive Groups
USA,Los Angeles,192.63,338.41,136.94,74.81,4.44,77.85,225,24.55,59.51,6.8,2024-02-14,6265,Very Unhealthy
China,Shenzhen,146.83,227.27,55.97,38.11,6.69,19.63,165,34.99,70.16,9.1,2024-02-15,9905,Unhealthy
Germany,Berlin,88.87,122.62,44.51,24.68,6.27,76.17,111,38.78,67.17,6.56,2024-02-16,1543,Unhealthy for Sensitive Groups
USA,Chicago,110.82,188.04,64.48,33.95,8.66,64.06,133,24.71,62.64,4.27,2024-02-17,9849,Unhealthy for Sensitive Groups
Germany,Hamburg,108.12,193.85,35.78,20.85,6.52,70.15,126,28.08,73.54,4.04,2024-02-18,6361,Unhealthy for Sensitive Groups
Germany,Munich,157.97,242.24,75.4,30.87,8.04,68.52,192,20.98,62.47,6.62,2024-02-19,3617,Unhealthy
China,Shanghai,74.93,123.14,48.79,32.88,5.92,58.72,63,25.41,54.34,7.0,2024-02-20,1186,Moderate
Japan,Kyoto,119.32,200.05,38.68,50.97,3.71,69.33,137,36.73,45.48,4.54,2024-02-21,3479,Unhealthy for Sensitive Groups
Vietnam,Da Nang,47.38,71.46,29.67,9.86,2.26,56.69,53,8.75,86.26,3.67,2024-02-22,3992,Moderate
China,Shanghai,183.72,314.23,79.78,65.4,11.65,57.55,246,39.76,18.85,6.84,2024-02-23,4803,Very Unhealthy
Vietnam,Da Nang,142.52,256.33,109.24,33.96,4.92,66.4,143,40.0,64.28,4.74,2024-02-24,8937,Unhealthy for Sensitive Groups
Germany,Munich,143.29,235.35,78.5,56.59,8.41,49.86,155,29.15,79.26,8.66,2024-02-25,2676,Unhealthy
USA,Los Angeles,118.16,210.27,77.11,59.01,5.15,52.77,137,23.13,62.04,4.09,2024-02-26,7564,Unhealthy for Sensitive Groups
China,Shenzhen,154.3,255.74,64.9,32.1,5.95,67.59,197,37.61,81.91,5.32,2024-02-27,9932,Unhealthy
Vietnam,Da Nang,91.73,131.43,42.46,44.12,2.05,87.05,123,36.23,93.41,5.7,2024-02-28,7062,Unhealthy for Sensitive Groups
Germany,Hamburg,185.45,246.14,94.72,72.19,4.68,52.59,178,28.32,65.62,7.99,2024-02-29,3157,Unhealthy
Vietnam,Hanoi,154.25,249.74,48.14,69.61,8.8,81.17,176,34.42,42.47,9.64,2024-03-01,8763,Unhealthy
Japan,Tokyo,72.46,126.62,46.48,27.94,4.79,68.38,68,42.71,67.11,5.68,2024-03-02,1045,Moderate
Germany,Hamburg,168.5,300.07,123.07,19.65,5.16,85.24,193,23.47,69.86,5.98,2024-03-03,7692,Unhealthy
Germany,Berlin,106.29,155.0,44.62,15.09,6.42,72.83,96,31.11,100.0,3.69,2024-03-04,9621,Moderate
Germany,Hamburg,180.3,271.33,142.7,73.46,5.54,122.33,212,27.88,81.99,2.57,2024-03-05,6459,Very Unhealthy
Germany,Berlin,78.29,95.11,27.26,28.41,2.57,93.68,57,23.34_err,56.3,7.7,2024-03-06,5757,Moderate
Vietnam,Ho Chi Minh City,44.95,60.62,21.99,22.41,1.37,71.82,47,30.8,70.8,6.23,2024-03-07,5061,Good
Japan,Osaka,20.25,34.78,12.12,8.85,1.1,50.92,17,22.58,52.71,5.26,2024-03-08,5220,Good
Vietnam,Da Nang,31.25,38.35,16.79,11.14,0.81,69.47,22,32.71,67.89,6.29,2024-03-09,3676,Good
Japan,Tokyo,120.76,188.43,73.02,30.97,5.63,87.02_err,143,32.24,65.43,5.88,2024-03-10,2188,Unhealthy for Sensitive Groups
China,Shanghai,107.78,135.91,76.6,24.35,4.12,29.51,147,33.33,100.0,5.06,2024-03-11,6173,Unhealthy for Sensitive Groups
Germany,Berlin,25.18,34.49,20.07,6.58,1.27,57.31,28,40.18,51.16,6.07,2024-03-12,1208,Good
Vietnam,Ho Chi Minh City,40.45,49.75,25.82,13.2,1.16,130.81,50,15.39,67.78,8.79,2024-03-13,9031,Good
Germany,Berlin,92.22,154.82,57.01,31.51,5.15,63.04,108,20.54,80.06,3.23,2024-03-14,3778,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,61.29,75.0,41.9,9.01,1.55,41.17,32,29.94,51.16,6.57,2024-03-15,6728,Good
Vietnam,Hanoi,144.2,189.23,74.25,46.28,10.5,59.25,169,32.32,39.47,7.35,2024-03-16,7865,Unhealthy
Vietnam,Da Nang,95.2,137.99,28.87,41.43,6.5,104.42,129,12.28,86.62,6.9,2024-03-17,3938,Unhealthy for Sensitive Groups
Vietnam,Hanoi,90.37,141.28,57.75,13.13,6.36,52.17,107,16.57,65.32,8.05,2024-03-18,6464,Unhealthy for Sensitive Groups
USA,Chicago,92.51,160.08,52.0,32.64,1.87,53.28,101,20.04,22.31,5.19,2024-03-19,2162,Unhealthy for Sensitive Groups
USA,New York,153.59,192.75,97.72,41.36,11.62,44.66,175,34.71,66.35,7.0,2024-03-20,9448,Unhealthy
Germany,Berlin,84.5,131.3,47.4,36.79,2.21,62.89,76,38.08,95.4,5.79,2024-03-21,4440,Moderate
Germany,Berlin,9.81,15.49,4.25,1.7,0.46,55.05,30,32.37,71.34,3.73,2024-03-22,4110,Good
Japan,Kyoto,82.37,136.01,44.52,17.16,5.07,84.91,126,42.56,39.66,3.88,2024-03-23,4012,Unhealthy for Sensitive Groups
Japan,Osaka,118.62,212.39,49.54,19.78,6.86,77.8,143,43.04,100.0,2.26,2024-03-24,5506,Unhealthy for Sensitive Groups
Germany,Munich,153.99,259.5,61.72,58.78,8.44,67.2,221,14.13,44.83,4.49,2024-03-25,1001,Very Unhealthy
Japan,Osaka,195.5,348.03,98.81,52.9,13.77,76.88,235,30.19,58.26,3.21,2024-03-26,8065,Very Unhealthy
Vietnam,Ho Chi Minh City,85.45,140.75,64.04,25.71,2.69,60.69,109,23.63,60.01_err,6.16,2024-03-27,9757,Unhealthy for Sensitive Groups
Germany,Berlin,97.0,136.69,42.48,48.05,3.28,111.96,106,27.23,41.62,3.36,2024-03-28,4694,Unhealthy for Sensitive Groups
Japan,Tokyo,53.77,88.45,29.26,22.1,1.37,46.01,44,18.8,44.03,1.42,2024-03-29,1084,Good
Germany,Munich,158.25,275.99,108.8,60.17,8.76,55.63,198,32.86,60.23,7.59,2024-03-30,6265,Unhealthy
Vietnam,Da Nang,8.08,10.07,3.79,2.06,0.4,40.02,10,34.73,64.0,8.43,2024-03-31,2168,Good
Germany,Hamburg,130.05,198.04,49.15,25.76,6.51,44.1,130,35.52,66.0,4.99,2024-04-01,1558,Unhealthy for Sensitive Groups
USA,Los Angeles,157.82,209.83,118.27,74.53,4.22,52.61,139,23.76,39.04,8.6,2024-04-02,2471,Unhealthy for Sensitive Groups
Germany,Hamburg,76.92,136.76,36.63,26.57,4.38,103.47,73,23.61,88.04,2.79,2024-04-03,4914,Moderate
China,Shenzhen,122.22,203.04,86.82,47.15,6.79,67.89,146,43.7,82.55,5.96,2024-04-04,6687,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,119.28,153.77,36.34,46.78,7.43,55.65,136,22.92,61.69,2.46,2024-04-05,6761,Unhealthy for Sensitive Groups
Germany,Berlin,121.93,160.64,58.57,41.77,5.27,42.32,141,15.42,67.28,7.95,2024-04-06,5190,Unhealthy for Sensitive Groups
Vietnam,Da Nang,66.94,118.1,40.97,10.1,5.25,101.95,60,42.08,77.22,4.14,2024-04-07,2202,Moderate
USA,Los Angeles,151.99,269.98,120.83,51.39,3.84,80.18,194,17.16,72.19,3.32,2024-04-08,9337,Unhealthy
Vietnam,Ho Chi Minh City,225.04,392.69,156.71,24.41,6.57,77.23,233,31.1,76.75,6.55,2024-04-09,6674,Very Unhealthy
USA,Chicago,190.65,321.82,121.44,73.45,11.44,81.25,239,31.64,47.81,6.83,2024-04-10,2295,Very Unhealthy
Vietnam,Ho Chi Minh City,76.26,133.15,31.66,21.88,1.82,106.29,84,35.44,100.0,3.08,2024-04-11,8403,Moderate
Japan,Osaka,5.0,10.0,2.0,2.3,0.34,59.27,10,41.1,60.45,9.12,2024-04-12,7429,Good
Japan,Tokyo,94.48,165.16,64.64,17.82,3.17,74.77,105,37.08,86.1,4.34,2024-04-13,2916,Unhealthy for Sensitive Groups
Germany,Berlin,139.16,238.02,80.52,57.01,6.84,90.37,151,45.0,66.45,6.75,2024-04-14,9059,Unhealthy
Germany,Berlin,111.43,158.91,84.71,25.02,8.08,74.47,129,36.07,73.3,6.74,2024-04-15,1828,Unhealthy for Sensitive Groups
Japan,Tokyo,115.81,158.41,71.87,47.0,4.71,60.65,132,29.5,89.46,7.66,2024-04-16,5027,Unhealthy for Sensitive Groups
Vietnam,Da Nang,141.05,239.18,44.78,23.27,7.23,53.56,173,26.68,54.1,2.28,2024-04-17,6103,Unhealthy
Japan,Osaka,136.4,218.51,61.89,40.47_err,5.76,101.55,154,43.81,64.43,4.53,2024-04-18,2920,Unhealthy
USA,Los Angeles,162.42,275.13,116.37,28.01,4.02,62.95,167,32.39,85.73,9.96,2024-04-19,1301,Unhealthy
China,Shenzhen,136.14,221.1_err,84.65,27.44,7.81,40.32,196,24.76,66.02,4.29,2024-04-20,9944,Unhealthy
China,Beijing,140.48,214.66,105.04,51.35_err,4.92,93.29,170,44.09,57.44,4.87,2024-04-21,2334,Unhealthy
USA,New York,166.2,214.11,62.57,49.97,7.42,98.62,169,23.49,20.87,9.79,2024-04-22,4424,Unhealthy
USA,Los Angeles,30.83,47.72,18.85,6.62,1.85,79.42,43,23.65,47.63,6.04,2024-04-23,7449,Good
China,Shenzhen,141.87,189.8,45.03,63.67,6.54,47.31,153,32.09,72.99,4.24,2024-04-24,1653,Unhealthy
China,Shenzhen,63.26,98.84,31.97,16.76_err,3.75,49.36,73,21.79,58.65,8.44,2024-04-25,7090,Moderate
USA,Chicago,189.07,317.92,65.07,75.03,13.91,112.18,248,38.9,86.61,8.15,2024-04-26,7542,Very Unhealthy
Japan,Kyoto,172.08,234.39,61.54,21.45,4.46,62.49,187,45.0,44.13,7.89,2024-04-27,1344,Unhealthy
Germany,Hamburg,139.86,185.53,99.7,53.94,5.78,62.04,155,38.25,58.63,5.02,2024-04-28,9855,Unhealthy
Vietnam,Hanoi,115.22,139.53,87.02,29.33,4.94,49.55,105,18.39,44.2,6.42,2024-04-29,7418,Unhealthy for Sensitive Groups
Japan,Tokyo,81.12,113.71,38.11,36.65,3.91,38.66,67,,66.06,8.12,2024-04-30,6536,Moderate
Vietnam,Ho Chi Minh City,148.42,190.91,95.65,42.68,3.55,48.21,128,40.95,82.08,4.54,2024-05-01,5628,Unhealthy for Sensitive Groups
Germany,Hamburg,79.12,138.69,49.09,31.61,2.15,86.1,92,30.17,90.31,9.16,2024-05-02,4385,Moderate
China,Shenzhen,183.2,323.11,75.38,22.77,12.16,69.5,227,22.41,64.39,5.74,2024-05-03,4878,Very Unhealthy
Japan,Kyoto,119.48,169.93,38.58,23.47,7.7,65.73,98,38.76,86.65,6.17,2024-05-04,7840,Moderate
China,Beijing,11.12,17.94,6.52,5.31,0.23,72.79,18,24.76,54.71,3.57,2024-05-05,1909,Good
China,Shenzhen,120.35,145.55,73.37,28.76,8.52,58.07,128,27.98,81.99,5.47,2024-05-06,8674,Unhealthy for Sensitive Groups
Japan,Osaka,55.95,93.9,25.2,14.08,1.41,43.98,55,19.77,66.07,6.57,2024-05-07,1338,Moderate
USA,Chicago,207.81,261.71,135.94,66.22,11.88,69.65,250,35.07,86.78,7.5,2024-05-08,1875,Very Unhealthy
Germany,Munich,110.63,162.81,46.14,32.17,7.08,126.63,125,33.3,55.57,6.89,2024-05-09,1697,Unhealthy for Sensitive Groups
USA,Chicago,178.43,258.76,82.19,67.64,7.45,77.27,203,18.07,59.64,10.22,2024-05-10,8912,Very Unhealthy
Vietnam,Da Nang,77.27,119.62,27.79,29.22,1.91,47.9,72,30.47,65.94,6.3,2024-05-11,3755,Moderate
Vietnam,Da Nang,81.41,99.72,61.02,10.49,4.22,33.85,86,35.81,40.0,5.29,2024-05-12,2924,Moderate
USA,Chicago,183.03,321.99,112.47,68.17,13.29,60.18,247,42.47,57.06,9.46,2024-05-13,2518,Very Unhealthy
USA,Chicago,132.26,168.83,101.31,15.87,8.65,78.09,150,35.5,50.62,6.29,2024-05-14,5622,Unhealthy for Sensitive Groups
China,Beijing,200.13,339.2,155.41,56.97,12.06,53.74,283,16.89,47.59,4.3,2024-05-15,2505,Very Unhealthy
China,Shenzhen,52.77,85.96,41.41,16.63,2.7,78.08,58,27.12,67.24,3.67,2024-05-16,3379,Moderate
Germany,Munich,229.28,400.87,164.04,82.22,15.24,91.79,318,36.55,100.0,5.09,2024-05-17,2642,Hazardous
Vietnam,Ho Chi Minh City,85.43,104.69,66.7,12.06,6.67,19.11,88,30.12,67.49,5.85,2024-05-18,9800,Moderate
Japan,Kyoto,126.85,193.84,80.65,22.14,8.21,80.59,156,20.36,45.38,5.41,2024-05-19,6546,Unhealthy
USA,New York,130.78,194.21,63.17,31.68,9.36,49.55,163,27.41,,6.25,2024-05-20,6618,Unhealthy
China,Shanghai,91.5,142.7,52.9,31.72,2.5,94.11,63,18.5,77.09,6.97,2024-05-21,4948,Moderate
China,Shenzhen,133.61,193.8,51.14,16.61,8.94,65.02,153,44.5,76.47,4.35,2024-05-22,2954,Unhealthy
Vietnam,Da Nang,23.23,36.18,14.81,11.29,0.69,42.99,16,31.61,72.8,8.83,2024-05-23,7607,Good
Vietnam,Ho Chi Minh City,105.83,136.57,40.61,47.64_err,8.2,67.71,100,41.57,43.86,4.99,2024-05-24,8451,Moderate
China,Beijing,170.55,248.33,110.77,34.02,6.77,78.56,177,31.65,58.0,6.6,2024-05-25,1296,Unhealthy
Japan,Tokyo,191.95,331.33,108.53,25.02,14.56,101.62,271,26.94,64.08,1.67,2024-05-26,8706,Very Unhealthy
Vietnam,Ho Chi Minh City,121.14,149.25,50.76,22.93,7.98,92.0,155,26.46,55.44,8.09,2024-05-27,8821,Unhealthy
Japan,Osaka,159.93,208.77,101.9,76.82,3.59,119.64,151,16.9,46.6,5.09,2024-05-28,5563,Unhealthy
Japan,Osaka,122.72,192.35_err,67.71,27.69,9.64,65.48,140,35.01,70.39,8.12,2024-05-29,1929,Unhealthy for Sensitive Groups
USA,Chicago,77.52,139.46,42.57,19.21,2.41,92.91,107,24.72,55.38,10.29,2024-05-30,3254,Unhealthy for Sensitive Groups
China,Beijing,176.92,212.46,76.69,80.37,4.6,72.41,184,23.3,44.31,6.68,2024-05-31,8271,Unhealthy
Vietnam,Ho Chi Minh City,158.9,237.15,122.91,24.42,6.99,72.55,163,25.37,71.07,5.17,2024-06-01,7396,Unhealthy
Vietnam,Da Nang,125.73,186.43,38.83,38.96,5.65,77.59,145,30.31,93.31,5.57,2024-06-02,6553,Unhealthy for Sensitive Groups
China,Shenzhen,178.92,288.23,138.32,88.36,10.47,70.62,216,15.21,72.74,4.12,2024-06-03,5461,Very Unhealthy
Germany,Munich,146.21,240.0,103.54,66.87,4.21,102.33,147,30.7,82.37,9.37,2024-06-04,7348,Unhealthy for Sensitive Groups
Germany,Berlin,92.8,138.42,39.87,12.56,5.74,88.28,100,12.66,92.71,4.8,2024-06-05,7675,Moderate
China,Beijing,186.42,287.2,106.81,42.04,5.53,5.0,194,31.91,70.01,7.97,2024-06-06,6352,Unhealthy
USA,Los Angeles,161.52,289.33,128.78,55.48,6.82,155.97,212,,43.04,4.4,2024-06-07,1045,Very Unhealthy
Japan,Tokyo,57.51,71.98,35.8,8.15,2.52,54.64,56,20.46,74.43,5.8,2024-06-08,1222,Moderate
China,Shenzhen,155.21,195.13,54.71,23.32,6.43,74.6,127,31.59,100.0,7.76,2024-06-09,7297,Unhealthy for Sensitive Groups
Vietnam,Da Nang,18.77,26.83,9.0,5.72,0.8,51.62,10,18.73,41.64,4.67,2024-06-10,9759,Good
Japan,Tokyo,106.88,186.52,32.68,36.55,7.72,34.99,134,31.31,56.2,8.15,2024-06-11,3125,Unhealthy for Sensitive Groups
Japan,Osaka,129.52,196.49,55.38,23.93,4.41,94.96,129,34.39,92.44,8.54,2024-06-12,8346,Unhealthy for Sensitive Groups
Vietnam,Hanoi,103.81,166.03,52.12,28.59,2.22,101.02,102,23.73,65.7,4.18,2024-06-13,7361,Unhealthy for Sensitive Groups
USA,Los Angeles,127.68,227.48,40.42,59.45,9.07,67.34,139,8.09,100.0,9.16,2024-06-14,1793,Unhealthy for Sensitive Groups
Japan,Tokyo,88.92,157.78,28.96,8.99,3.32,65.71,133,33.32,74.45,3.8,2024-06-15,7444,Unhealthy for Sensitive Groups
China,Beijing,100.17,176.16,40.5,48.23,2.45,115.12,93,23.17,86.14,6.75,2024-06-16,7491,Moderate
Germany,Berlin,149.38,204.01,102.04,70.0,7.08,74.58,170,13.38,41.92,6.08,2024-06-17,8110,Unhealthy
Vietnam,Ho Chi Minh City,115.22,199.25,61.21,18.79,6.45,89.96,118,29.29,63.43,4.66,2024-06-18,1721,Unhealthy for Sensitive Groups
China,Shenzhen,61.01,87.56,44.28,14.15,3.79,48.8,72,22.35,53.75,5.42,2024-06-19,9698,Moderate
Vietnam,Da Nang,151.34,230.3,80.25,47.54,4.16,101.39,168,35.69,77.84,8.24,2024-06-20,8027,Unhealthy
Japan,Tokyo,140.85,198.64,59.11,37.21,6.73,88.75,166,20.49,44.31,4.14,2024-06-21,9929,Unhealthy
USA,New York,81.67,117.92,35.75,35.01,3.56,91.12,103,28.49,70.83,3.81,2024-06-22,1179,Unhealthy for Sensitive Groups
China,Shenzhen,117.06,187.27,87.77,19.49,3.52,26.16,102,19.44,88.17,7.45,2024-06-23,1717,Unhealthy for Sensitive Groups
USA,New York,122.53,194.13,60.33,18.41,4.97,52.27,136,18.48,60.17,1.76,2024-06-24,3701,Unhealthy for Sensitive Groups
Vietnam,Da Nang,180.54,282.61,101.27,26.38,10.2,93.18,218,34.68,67.69,6.08,2024-06-25,4887,Very Unhealthy
Vietnam,Hanoi,100.19,128.29,31.2,18.69,2.1,116.73,96,14.98,81.32,6.27,2024-06-26,6977,Moderate
China,Beijing,100.99,137.38,69.04,28.99,8.08,107.85,105,36.96,71.0,4.83,2024-06-27,5297,Unhealthy for Sensitive Groups
Japan,Tokyo,158.44,262.11,94.48,62.18,6.6,51.9,186,18.81,94.66,9.64_err,2024-06-28,4277,Unhealthy
Germany,Munich,141.92,187.07,72.6,48.94,6.79,92.26,148,18.68,84.18,5.78,2024-06-29,8659,Unhealthy for Sensitive Groups
USA,Los Angeles,204.45,317.58,115.98,40.25,4.28,72.32,198,26.33,74.47,7.41,2024-06-30,4789,Unhealthy
Vietnam,Da Nang,144.6,222.39,110.1,42.42,6.94,98.2,147,42.68,45.9,8.34,2024-07-01,4058,Unhealthy for Sensitive Groups
